Date,close,return
2019-03-15,11426.849609375,0.007369987382364052
2019-03-18,11462.2001953125,0.0030936423551506387
2019-03-19,11532.400390625,0.006124495656707252
2019-03-20,11521.0498046875,-0.0009842344657688962
2019-03-22,11456.900390625,-0.005568018119008533
2019-03-25,11354.25,-0.008959700017030503
2019-03-26,11483.25,0.011361384503600025
2019-03-27,11445.0498046875,-0.0033266013813597617
2019-03-28,11570.0,0.010917400749215211
2019-04-01,11669.150390625,0.008569610252809001
2019-04-02,11713.2001953125,0.0037748939051200914
2019-04-03,11643.9501953125,-0.005912133221091298
2019-04-04,11598.0,-0.003946272059030087
2019-04-05,11665.9501953125,0.005858785593421345
2019-04-08,11604.5,-0.005267483083991831
2019-04-09,11671.9501953125,0.005812417192683883
2019-04-10,11584.2998046875,-0.007509489773200095
2019-04-11,11596.7001953125,0.0010704480058416621
2019-04-12,11643.4501953125,0.0040313191867198395
2019-04-15,11690.349609375,0.0040279653604204935
2019-04-16,11787.150390625,0.008280400884877803
2019-04-18,11752.7998046875,-0.0029142400664389223
2019-04-22,11594.4501953125,-0.013473352052831178
2019-04-23,11575.9501953125,-0.0015955909670886115
2019-04-24,11726.150390625,0.012975193636658888
2019-04-25,11641.7998046875,-0.007193374050953438
2019-04-26,11754.650390625,0.009693568677590747
2019-04-30,11748.150390625,-0.0005529726349993158
2019-05-02,11724.75,-0.001991836148409698
2019-05-03,11712.25,-0.0010661208128105448
2019-05-06,11598.25,-0.00973339879186319
2019-05-07,11497.900390625,-0.008652133673183404
2019-05-08,11359.4501953125,-0.012041345863927244
2019-05-09,11301.7998046875,-0.005075103956069027
2019-05-10,11278.900390625,-0.0020261741013145596
2019-05-13,11148.2001953125,-0.011588026384304118
2019-05-14,11222.0498046875,0.006624352638199937
2019-05-15,11157.0,-0.005796606308085428
2019-05-16,11257.099609375,0.008971910851931497
2019-05-17,11407.150390625,0.013329435330307948
2019-05-20,11828.25,0.036915407876193296
2019-05-21,11709.099609375,-0.010073374389702572
2019-05-22,11737.900390625,0.0024596922232125173
2019-05-23,11657.0498046875,-0.006887993870017373
2019-05-24,11844.099609375,0.016046067214389392
2019-05-27,11924.75,0.006809330661248669
2019-05-28,11928.75,0.0003354368016101894
2019-05-29,11861.099609375,-0.005671205333752538
2019-05-30,11945.900390625,0.007149487319284775
2019-05-31,11922.7998046875,-0.0019337668306382838
2019-06-03,12088.5498046875,0.013901936014629301
2019-06-04,12021.650390625,-0.005534114111566901
2019-06-06,11843.75,-0.014798333410505293
2019-06-07,11870.650390625,0.0022712730870713127
2019-06-10,11922.7001953125,0.004384747505377318
2019-06-11,11965.599609375,0.0035981290613484873
2019-06-12,11906.2001953125,-0.004964181988503125
2019-06-13,11914.0498046875,0.0006592875347493088
2019-06-14,11823.2998046875,-0.007617057296864349
2019-06-17,11672.150390625,-0.012784029548381648
2019-06-18,11691.5,0.0016577587443133979
2019-06-19,11691.4501953125,-4.259905700743083e-06
2019-06-20,11831.75,0.012000205478679637
2019-06-21,11724.099609375,-0.009098433505187353
2019-06-24,11699.650390625,-0.002085381356743965
2019-06-25,11796.4501953125,0.008273734808782462
2019-06-26,11847.5498046875,0.004331778503613437
2019-06-27,11841.5498046875,-0.0005064338279993086
2019-06-28,11788.849609375,-0.004450447465215945
2019-07-01,11865.599609375,0.006510389269786421
2019-07-02,11910.2998046875,0.003767209141051886
2019-07-03,11916.75,0.0005415644793391738
2019-07-04,11946.75,0.0025174649128327786
2019-07-05,11811.150390625,-0.011350334557515662
2019-07-08,11558.599609375,-0.02138240331360608
2019-07-09,11555.900390625,-0.00023352472109261502
2019-07-10,11498.900390625,-0.004932545113165099
2019-07-11,11582.900390625,0.007305046321514741
2019-07-12,11552.5,-0.0026245922523520093
2019-07-15,11588.349609375,0.0031031905972733753
2019-07-16,11662.599609375,0.006407297199588324
2019-07-17,11687.5,0.0021350634900458854
2019-07-18,11596.900390625,-0.007751838235294128
2019-07-19,11419.25,-0.01531878214359883
2019-07-22,11346.2001953125,-0.006397075524881224
2019-07-23,11331.0498046875,-0.0013352832106081625
2019-07-24,11271.2998046875,-0.005273121293252303
2019-07-25,11252.150390625,-0.0016989534831232112
2019-07-26,11284.2998046875,0.0028571795564771296
2019-07-29,11189.2001953125,-0.008427603929443195
2019-07-30,11085.400390625,-0.009276785013729971
2019-07-31,11118.0,0.00294076968140633
2019-08-01,10980.0,-0.012412304371289817
2019-08-02,10997.349609375,0.0015801101434427256
2019-08-05,10862.599609375,-0.012252952282714391
2019-08-06,10948.25,0.007884888857643269
2019-08-07,10855.5,-0.00847167355513434
2019-08-08,11032.4501953125,0.016300510829763803
2019-08-09,11109.650390625,0.006997556657477588
2019-08-13,10925.849609375,-0.01654424529912324
2019-08-14,11029.400390625,0.009477595331455646
2019-08-16,11047.7998046875,0.0016682152620135504
2019-08-19,11053.900390625,0.0005521991749806165
2019-08-20,11017.0,-0.0033382235519596737
2019-08-21,10918.7001953125,-0.008922556475220111
2019-08-22,10741.349609375,-0.016242829527789215
2019-08-23,10829.349609375,0.008192639025843995
2019-08-26,11057.849609375,0.021100066785376237
2019-08-27,11105.349609375,0.004295591066795668
2019-08-28,11046.099609375,-0.005335266523260329
2019-08-29,10948.2998046875,-0.0088537862364102
2019-08-30,11023.25,0.006845829640179435
2019-09-03,10797.900390625,-0.02044311880570615
2019-09-04,10844.650390625,0.004329545403159107
2019-09-05,10847.900390625,0.000299686931614751
2019-09-06,10946.2001953125,0.009061643373168504
2019-09-09,11003.0498046875,0.005193547382711383
2019-09-11,11035.7001953125,0.0029673946046386845
2019-09-12,10982.7998046875,-0.00479356902496042
2019-09-13,11075.900390625,0.008476944640087414
2019-09-16,11003.5,-0.006536749886833726
2019-09-17,10817.599609375,-0.01689465993774708
2019-09-18,10840.650390625,0.002130859163064436
2019-09-19,10704.7998046875,-0.012531589991591652
2019-09-20,11274.2001953125,0.05319112930777714
2019-09-23,11600.2001953125,0.028915576657539077
2019-09-24,11588.2001953125,-0.0010344649056013289
2019-09-25,11440.2001953125,-0.012771612287114875
2019-09-26,11571.2001953125,0.01145084856589107
2019-09-27,11512.400390625,-0.005081564893442914
2019-09-30,11474.4501953125,-0.003296462425282254
2019-10-01,11359.900390625,-0.009983032105041145
2019-10-03,11314.0,-0.004040562773145462
2019-10-04,11174.75,-0.012307760296977222
2019-10-07,11126.400390625,-0.0043266837625002275
2019-10-09,11313.2998046875,0.01679783285706482
2019-10-10,11234.5498046875,-0.006960833829169011
2019-10-11,11305.0498046875,0.006275284833450412
2019-10-14,11341.150390625,0.003193315072573366
2019-10-15,11428.2998046875,0.007684353972992053
2019-10-16,11464.0,0.003123841334461419
2019-10-17,11586.349609375,0.010672506051552677
2019-10-18,11661.849609375,0.006516288783389612
2019-10-22,11588.349609375,-0.006302602285396697
2019-10-23,11604.099609375,0.001359123648397631
2019-10-24,11582.599609375,-0.0018527934715960592
2019-10-25,11583.900390625,0.00011230477560042473
2019-10-29,11786.849609375,0.017519938181983052
2019-10-30,11844.099609375,0.004857107869982835
2019-10-31,11877.4501953125,0.0028157974888274317
2019-11-01,11890.599609375,0.0011070906504571099
2019-11-04,11941.2998046875,0.004263888868356602
2019-11-05,11917.2001953125,-0.002018173043904281
2019-11-06,11966.0498046875,0.004099084396871566
2019-11-07,12012.0498046875,0.003844209304726398
2019-11-08,11908.150390625,-0.008649599006986697
2019-11-11,11913.4501953125,0.0004450569159482054
2019-11-13,11840.4501953125,-0.006127528029514329
2019-11-14,11872.099609375,0.002672990768123773
2019-11-15,11895.4501953125,0.001966845520657623
2019-11-18,11884.5,-0.0009205364347466549
2019-11-19,11940.099609375,0.004678329704657314
2019-11-20,11999.099609375,0.004941332311304558
2019-11-21,11968.400390625,-0.002558460196964596
2019-11-22,11914.400390625,-0.004511881140131235
2019-11-25,12073.75,0.013374538722098483
2019-11-26,12037.7001953125,-0.0029858001604721185
2019-11-27,12100.7001953125,0.005233557820665036
2019-11-28,12151.150390625,0.004169196368656758
2019-11-29,12056.0498046875,-0.007826467690735917
2019-12-02,12048.2001953125,-0.0006510929783939412
2019-12-03,11994.2001953125,-0.004481997238144242
2019-12-04,12043.2001953125,0.004085307832292884
2019-12-05,12018.400390625,-0.00205923710353606
2019-12-06,11921.5,-0.008062669529681155
2019-12-09,11937.5,0.001342112989137334
2019-12-10,11856.7998046875,-0.006760225785340301
2019-12-11,11910.150390625,0.0044995771891509495
2019-12-12,11971.7998046875,0.005176207859728388
2019-12-13,12086.7001953125,0.009597587037832866
2019-12-16,12053.9501953125,-0.0027095898360001147
2019-12-17,12165.0,0.009212731336046609
2019-12-18,12221.650390625,0.004656834412248179
2019-12-19,12259.7001953125,0.003113311498149862
2019-12-20,12271.7998046875,0.000986941701855537
2019-12-23,12262.75,-0.0007374472230261553
2019-12-24,12214.5498046875,-0.003930618769240168
2019-12-26,12126.5498046875,-0.007204522590446127
2019-12-27,12245.7998046875,0.009833794601157297
2019-12-30,12255.849609375,0.0008206736062803532
2019-12-31,12168.4501953125,-0.007131240742024536
2020-01-01,12182.5,0.001154609211690083
2020-01-02,12282.2001953125,0.008183886337984836
2020-01-03,12226.650390625,-0.004522789386603554
2020-01-06,11993.0498046875,-0.019105853072941215
2020-01-07,12052.9501953125,0.004994592001242859
2020-01-08,12025.349609375,-0.0022899444111396106
2020-01-09,12215.900390625,0.015845758122611686
2020-01-10,12256.7998046875,0.0033480474426501594
2020-01-13,12329.5498046875,0.0059354808073293075
2020-01-14,12362.2998046875,0.0026562202609821117
2020-01-15,12343.2998046875,-0.0015369308543056182
2020-01-16,12355.5,0.000988406301843714
2020-01-17,12352.349609375,-0.000254978804985595
2020-01-20,12224.5498046875,-0.010346193941151438
2020-01-21,12169.849609375,-0.004474618385662321
2020-01-22,12106.900390625,-0.005172555189302153
2020-01-23,12180.349609375,0.0060667236352978104
2020-01-24,12248.25,0.005574584704263197
2020-01-27,12119.0,-0.010552527912150667
2020-01-28,12055.7998046875,-0.005214967844912932
2020-01-29,12129.5,0.006113256399948197
2020-01-30,12035.7998046875,-0.0077249841553650445
2020-01-31,11962.099609375,-0.006123414854723341
2020-02-03,11707.900390625,-0.021250384719316173
2020-02-04,11979.650390625,0.02321082268667074
2020-02-05,12089.150390625,0.009140500467834434
2020-02-06,12137.9501953125,0.004036661230167438
2020-02-07,12098.349609375,-0.0032625431230384194
2020-02-10,12031.5,-0.005525514763038308
2020-02-11,12107.900390625,0.006350030388978967
2020-02-12,12201.2001953125,0.0077056964194832656
2020-02-13,12174.650390625,-0.0021759994314084485
2020-02-14,12113.4501953125,-0.005026854435148831
2020-02-17,12045.7998046875,-0.00558473346026378
2020-02-18,11992.5,-0.004424762618648104
2020-02-19,12125.900390625,0.011123651500938081
2020-02-20,12080.849609375,-0.003715252459506435
2020-02-24,11829.400390625,-0.02081386879900149
2020-02-25,11797.900390625,-0.002662856861702312
2020-02-26,11678.5,-0.010120477938589723
2020-02-27,11633.2998046875,-0.003870376787472707
2020-02-28,11201.75,-0.03709607866493836
2020-03-02,11132.75,-0.006159751824491688
2020-03-03,11303.2998046875,0.015319647408546855
2020-03-04,11251.0,-0.004626950146523701
2020-03-05,11269.0,0.0015998577904186018
2020-03-06,10989.4501953125,-0.024806975302821943
2020-03-09,10451.4501953125,-0.048956043335951605
2020-03-11,10458.400390625,0.0006649981756232659
2020-03-12,9590.150390625,-0.08301938801064712
2020-03-13,9955.2001953125,0.03806507612689369
2020-03-16,9197.400390625,-0.07612100106679087
2020-03-17,8967.0498046875,-0.02504518409052825
2020-03-18,8468.7998046875,-0.05556454027271507
2020-03-19,8263.4501953125,-0.024247781753128472
2020-03-20,8745.4501953125,0.058329146858465686
2020-03-23,7610.25,-0.12980466070471242
2020-03-24,7801.0498046875,0.02507142402516349
2020-03-25,8317.849609375,0.06624746894667499
2020-03-26,8641.4501953125,0.038904356430389475
2020-03-27,8660.25,0.0021755381634551707
2020-03-30,8281.099609375,-0.04378053643081892
2020-03-31,8597.75,0.03823772271336057
2020-04-01,8253.7998046875,-0.04000467509668226
2020-04-03,8083.7998046875,-0.020596574186770744
2020-04-07,8792.2001953125,0.08763210467115035
2020-04-08,8748.75,-0.004941902407507137
2020-04-09,9111.900390625,0.04150883161880259
2020-04-13,8993.849609375,-0.01295567073707915
2020-04-15,8925.2998046875,-0.007621853562688519
2020-04-16,8992.7998046875,0.007562771164790316
2020-04-17,9266.75,0.03046328187687486
2020-04-20,9261.849609375,-0.0005288143766692954
2020-04-21,8981.4501953125,-0.030274667144095657
2020-04-22,9187.2998046875,0.02291941778872575
2020-04-23,9313.900390625,0.01377995587701486
2020-04-24,9154.400390625,-0.017124941572334906
2020-04-27,9282.2998046875,0.013971358975458648
2020-04-28,9380.900390625,0.010622430648890235
2020-04-29,9553.349609375,0.018383013524196468
2020-04-30,9859.900390625,0.03208830345213909
2020-05-04,9293.5,-0.05744483901313502
2020-05-05,9205.599609375,-0.009458265521601117
2020-05-06,9270.900390625,0.007093593467121684
2020-05-07,9199.0498046875,-0.007750119504051356
2020-05-08,9251.5,0.0057016970693835045
2020-05-11,9239.2001953125,-0.0013294930214019507
2020-05-12,9196.5498046875,-0.004616242718351149
2020-05-13,9383.5498046875,0.02033371253039773
2020-05-14,9142.75,-0.025661909373274727
2020-05-15,9136.849609375,-0.0006453627874545287
2020-05-18,8823.25,-0.034322509703259896
2020-05-19,8879.099609375,0.00632982284022332
2020-05-20,9066.5498046875,0.021111396826158035
2020-05-21,9106.25,0.004378754451001221
2020-05-22,9039.25,-0.0073575840768702605
2020-05-26,9029.0498046875,-0.0011284338094974533
2020-05-27,9314.9501953125,0.03166450477176164
2020-05-28,9490.099609375,0.018803043536468778
2020-05-29,9580.2998046875,0.009504662651105722
2020-06-01,9826.150390625,0.025662097319460564
2020-06-02,9979.099609375,0.015565527970742954
2020-06-03,10061.5498046875,0.008262288035990828
2020-06-04,10029.099609375,-0.003225168681009971
2020-06-05,10142.150390625,0.011272276241460544
2020-06-08,10167.4501953125,0.002494520758722585
2020-06-09,10046.650390625,-0.011881032349997822
2020-06-10,10116.150390625,0.006917728526201428
2020-06-11,9902.0,-0.021169158460066062
2020-06-12,9972.900390625,0.00716020911179549
2020-06-15,9813.7001953125,-0.015963279394844432
2020-06-16,9914.0,0.010220386061458031
2020-06-17,9881.150390625,-0.0033134566648174157
2020-06-18,10091.650390625,0.021303187551898528
2020-06-19,10244.400390625,0.015136275444292302
2020-06-22,10311.2001953125,0.006520616350433883
2020-06-23,10471.0,0.015497691991291696
2020-06-24,10305.2998046875,-0.015824677233549855
2020-06-25,10288.900390625,-0.001591357298992957
2020-06-26,10383.0,0.00914574014738645
2020-06-29,10312.400390625,-0.006799538608783573
2020-06-30,10302.099609375,-0.0009988732845714887
2020-07-01,10430.0498046875,0.012419817334717198
2020-07-02,10551.7001953125,0.011663452514898642
2020-07-03,10607.349609375,0.005273976044848361
2020-07-06,10763.650390625,0.014735139974255018
2020-07-07,10799.650390625,0.003344590235981215
2020-07-08,10705.75,-0.00869476207364206
2020-07-09,10813.4501953125,0.010060032721901813
2020-07-10,10768.0498046875,-0.004198511095439339
2020-07-13,10802.7001953125,0.003217889149241815
2020-07-14,10607.349609375,-0.01808349601540049
2020-07-15,10618.2001953125,0.0010229309240368245
2020-07-16,10739.9501953125,0.011466161662100571
2020-07-17,10901.7001953125,0.01506059125586967
2020-07-20,11022.2001953125,0.011053321760931656
2020-07-21,11162.25,0.012706156865764484
2020-07-22,11132.599609375,-0.0026563094918139463
2020-07-23,11215.4501953125,0.007442159858846331
2020-07-24,11194.150390625,-0.0018991484351116306
2020-07-27,11131.7998046875,-0.005569925698846956
2020-07-28,11300.5498046875,0.0151592736988444
2020-07-29,11202.849609375,-0.008645614328603224
2020-07-30,11102.150390625,-0.008988714680747911
2020-07-31,11073.4501953125,-0.002585102372305803
2020-08-03,10891.599609375,-0.016422215545293994
2020-08-04,11095.25,0.018697932161379383
2020-08-05,11101.650390625,0.0005768586219327965
2020-08-06,11200.150390625,0.008872554668374333
2020-08-07,11214.0498046875,0.0012410024488720417
2020-08-10,11270.150390625,0.005002705259437024
2020-08-11,11322.5,0.004644978776729314
2020-08-12,11308.400390625,-0.0012452735151247118
2020-08-13,11300.4501953125,-0.0007030344733010008
2020-08-14,11178.400390625,-0.010800437378868932
2020-08-17,11247.099609375,0.0061457110453491115
2020-08-18,11385.349609375,0.012292057935075373
2020-08-19,11408.400390625,0.002024600213507588
2020-08-20,11312.2001953125,-0.008432399987605033
2020-08-21,11371.599609375,0.005250916093857194
2020-08-24,11466.4501953125,0.008341006471886514
2020-08-25,11472.25,0.0005058064691958464
2020-08-26,11549.599609375,0.0067423225064831005
2020-08-27,11559.25,0.0008355606212675504
2020-08-28,11647.599609375,0.007643195654994939
2020-08-31,11387.5,-0.022330747801946216
2020-09-01,11470.25,0.007266739846322645
2020-09-02,11535.0,0.005645038251127943
2020-09-03,11527.4501953125,-0.0006545127600779965
2020-09-04,11333.849609375,-0.016794744948559814
2020-09-07,11355.0498046875,0.0018705202595032944
2020-09-08,11317.349609375,-0.0033201259317187093
2020-09-09,11278.0,-0.003476927967516641
2020-09-10,11449.25,0.015184429863450921
2020-09-11,11464.4501953125,0.0013276149365679668
2020-09-14,11440.0498046875,-0.0021283524468515003
2020-09-15,11521.7998046875,0.007145947910690342
2020-09-16,11604.5498046875,0.0071820376506051
2020-09-17,11516.099609375,-0.007622027291120936
2020-09-18,11504.9501953125,-0.0009681588767627147
2020-09-21,11250.5498046875,-0.02211225483867385
2020-09-22,11153.650390625,-0.00861286032635733
2020-09-23,11131.849609375,-0.0019545871070447696
2020-09-24,10805.5498046875,-0.029312272096516434
2020-09-25,11050.25,0.022645788482354545
2020-09-28,11227.5498046875,0.016044868187371275
2020-09-29,11222.400390625,-0.0004586409458945395
2020-09-30,11247.5498046875,0.002241001317642377
2020-10-01,11416.9501953125,0.015061092732783665
2020-10-05,11503.349609375,0.0075676439490797165
2020-10-06,11662.400390625,0.013826475474619793
2020-10-07,11738.849609375,0.006555187284725372
2020-10-08,11834.599609375,0.008156676606839941
2020-10-09,11914.2001953125,0.0067260903253916204
2020-10-12,11930.9501953125,0.0014058853909966196
2020-10-13,11934.5,0.0002975290843887368
2020-10-14,11971.0498046875,0.0030625333853533387
2020-10-15,11680.349609375,-0.02428360085835335
2020-10-16,11762.4501953125,0.007028949362235082
2020-10-19,11873.0498046875,0.009402769621849272
2020-10-20,11896.7998046875,0.002000328507897331
2020-10-21,11937.650390625,0.0034337457642519276
2020-10-22,11896.4501953125,-0.0034512817819539743
2020-10-23,11930.349609375,0.0028495402835257977
2020-10-26,11767.75,-0.013629073304543216
2020-10-27,11889.400390625,0.010337608346965288
2020-10-28,11729.599609375,-0.013440608945763599
2020-10-29,11670.7998046875,-0.005012942184360991
2020-10-30,11642.400390625,-0.002433373422367602
2020-11-02,11669.150390625,0.002297636149117599
2020-11-03,11813.5,0.01237019016319918
2020-11-04,11908.5,0.008041647267956087
2020-11-05,12120.2998046875,0.017785598915690537
2020-11-06,12263.5498046875,0.011819014571289532
2020-11-09,12461.0498046875,0.016104635537461442
2020-11-10,12631.099609375,0.01364650710436388
2020-11-11,12749.150390625,0.009346041508720315
2020-11-12,12690.7998046875,-0.004576821525331454
2020-11-13,12719.9501953125,0.002296970330761372
2020-11-17,12874.2001953125,0.012126619808373373
2020-11-18,12938.25,0.004975051165572175
2020-11-19,12771.7001953125,-0.01287266861341374
2020-11-20,12859.0498046875,0.00683930941371913
2020-11-23,12926.4501953125,0.005241475198302092
2020-11-24,13055.150390625,0.0099563448098976
2020-11-25,12858.400390625,-0.015070680468092346
2020-11-26,12987.0,0.010001213639976747
2020-11-27,12968.9501953125,-0.001389836350773832
2020-12-01,13109.0498046875,0.010802694687318537
2020-12-02,13113.75,0.0003585458429504751
2020-12-03,13133.900390625,0.0015365849299400214
2020-12-04,13258.5498046875,0.009490662358873525
2020-12-07,13355.75,0.007331133249439903
2020-12-08,13392.9501953125,0.002785331809333158
2020-12-09,13529.099609375,0.010165752285866914
2020-12-10,13478.2998046875,-0.0037548548058806697
2020-12-11,13513.849609375,0.002637558535026452
2020-12-14,13558.150390625,0.0032781762806703973
2020-12-15,13567.849609375,0.0007153791977927426
2020-12-16,13682.7001953125,0.008464907059269056
2020-12-17,13740.7001953125,0.004238929390550483
2020-12-18,13760.5498046875,0.0014445849987885229
2020-12-21,13328.400390625,-0.0314049525779333
2020-12-22,13466.2998046875,0.010346283876607965
2020-12-23,13601.099609375,0.010010159185716239
2020-12-24,13749.25,0.01089253037474136
2020-12-28,13873.2001953125,0.009015051389166695
2020-12-29,13932.599609375,0.004281594241144937
2020-12-30,13981.9501953125,0.003542094606974411
2020-12-31,13981.75,-1.4318125132972703e-05
2021-01-01,14018.5,0.0026284263414808606
2021-01-04,14132.900390625,0.00816067272711063
2021-01-05,14199.5,0.004712380865514287
2021-01-06,14146.25,-0.0037501320469031096
2021-01-07,14137.349609375,-0.0006291696120880319
2021-01-08,14347.25,0.014847223590326086
2021-01-11,14484.75,0.009583718134137165
2021-01-12,14563.4501953125,0.005433314024232416
2021-01-13,14564.849609375,9.609083312889233e-05
2021-01-14,14595.599609375,0.002111247340323086
2021-01-15,14433.7001953125,-0.011092344158201595
2021-01-18,14281.2998046875,-0.010558650142566628
2021-01-19,14521.150390625,0.016794730817062842
2021-01-20,14644.7001953125,0.008508265623863087
2021-01-21,14590.349609375,-0.0037112802046228577
2021-01-22,14371.900390625,-0.014972171647596122
2021-01-25,14238.900390625,-0.009254169343308138
2021-01-27,13967.5,-0.019060488041877988
2021-01-28,13817.5498046875,-0.010735650281904374
2021-01-29,13634.599609375,-0.013240422354072856
2021-02-01,14281.2001953125,0.047423511101338356
2021-02-02,14647.849609375,0.02567357148195737
2021-02-03,14789.9501953125,0.009701122671723184
2021-02-04,14895.650390625,0.0071467580293813615
2021-02-05,14924.25,0.0019199973566108586
2021-02-08,15115.7998046875,0.01283480273296811
2021-02-09,15109.2998046875,-0.0004300136336804483
2021-02-10,15106.5,-0.00018530340410816137
2021-02-11,15173.2998046875,0.004421924647502795
2021-02-12,15163.2998046875,-0.0006590524229219685
2021-02-15,15314.7001953125,0.00998465984153385
2021-02-16,15313.4501953125,-8.162092525865194e-05
2021-02-17,15208.900390625,-0.006827318687430917
2021-02-18,15118.9501953125,-0.005914312869584326
2021-02-19,14981.75,-0.009074717063029758
2021-02-22,14675.7001953125,-0.020428174591586412
2021-02-23,14707.7998046875,0.0021872625461001327
2021-02-24,14982.0,0.01864318245786234
2021-02-25,15097.349609375,0.007699213013950157
2021-02-26,14529.150390625,-0.03763569324758598
2021-03-01,14761.5498046875,0.015995389118723446
2021-03-02,14919.099609375,0.010672985341787733
2021-03-03,15245.599609375,0.021884698711632122
2021-03-04,15080.75,-0.010812930524138231
2021-03-05,14938.099609375,-0.009459104528952489
2021-03-08,14956.2001953125,0.0012117060677612201
2021-03-09,15098.400390625,0.00950777560179139
2021-03-10,15174.7998046875,0.005060099883821945
2021-03-12,15030.9501953125,-0.009479506235763657
2021-03-15,14929.5,-0.006749419963093084
2021-03-16,14910.4501953125,-0.001275984104457617
2021-03-17,14721.2998046875,-0.012685759862868795
2021-03-18,14557.849609375,-0.011102973071742905
2021-03-19,14744.0,0.012786942826028547
2021-03-22,14736.400390625,-0.000515437423697751
2021-03-23,14814.75,0.00531673999743143
2021-03-24,14549.400390625,-0.017911176994211853
2021-03-25,14324.900390625,-0.015430189146808937
2021-03-26,14507.2998046875,0.012733031929623273
2021-03-30,14845.099609375,0.02328481586755049
2021-03-31,14690.7001953125,-0.010400699094332388
2021-04-01,14867.349609375,0.012024574166918489
2021-04-05,14637.7998046875,-0.015439860548026041
2021-04-06,14683.5,0.003122067245233451
2021-04-07,14819.0498046875,0.009231436965811968
2021-04-08,14873.7998046875,0.0036945688638336804
2021-04-09,14834.849609375,-0.0026187118170183377
2021-04-12,14310.7998046875,-0.03532558930400764
2021-04-13,14504.7998046875,0.013556195506029933
2021-04-15,14581.4501953125,0.005284484560774683
2021-04-16,14617.849609375,0.002496282165007191
2021-04-19,14359.4501953125,-0.017676978554819645
2021-04-20,14296.400390625,-0.004390823034999047
2021-04-22,14406.150390625,0.007676757575422188
2021-04-23,14341.349609375,-0.004498133053794207
2021-04-26,14485.0,0.010016518287169873
2021-04-27,14653.0498046875,0.011601643402658013
2021-04-28,14864.5498046875,0.014433855260107098
2021-04-29,14894.900390625,0.0020418099664161193
2021-04-30,14631.099609375,-0.017710812045177438
2021-05-03,14634.150390625,0.00020851346320172048
2021-05-04,14496.5,-0.00940610742344028
2021-05-05,14617.849609375,0.0083709591539336
2021-05-06,14724.7998046875,0.0073164109749706
2021-05-07,14823.150390625,0.006679247748155426
2021-05-10,14942.349609375,0.008041422748121585
2021-05-11,14850.75,-0.006130201191218876
2021-05-12,14696.5,-0.0103866808073666
2021-05-14,14677.7998046875,-0.0012724250884564858
2021-05-17,14923.150390625,0.01671576048197254
2021-05-18,15108.099609375,0.012393443335275034
2021-05-19,15030.150390625,-0.005159432408138875
2021-05-20,14906.0498046875,-0.00825677606093067
2021-05-21,15175.2998046875,0.01806313567497475
2021-05-24,15197.7001953125,0.001476108604989923
2021-05-25,15208.4501953125,0.0007073438653115716
2021-05-26,15301.4501953125,0.006115021504864648
2021-05-27,15337.849609375,0.002378821196545866
